-1.87422	-0.0357888	
-1.87397	-0.0357456	
-1.87373	-0.0327942	
-1.87348	-0.0261721	
-1.87324	-0.0263024	
-1.87299	-0.0273086	
-1.87275	-0.0263006	
-1.8725	-0.0259521	
-1.87226	-0.0259555	
-1.87201	-0.0276568	
-1.87177	-0.0261414	
-1.87153	-0.0246725	
-1.87128	-0.0247659	
-1.87104	-0.0269497	
-1.87079	-0.0305417	
-1.87055	-0.0294876	
-1.8703	-0.025297	
-1.87006	-0.0236941	
-1.86981	-0.0267914	
-1.86957	-0.0309095	
-1.86932	-0.0338624	
-1.86908	-0.0318367	
-1.86883	-0.0283176	
-1.86859	-0.0283203	
-1.86834	-0.0258422	
-1.8681	-0.0250643	
-1.86785	-0.0271341	
-1.86761	-0.0255048	
-1.86737	-0.0243152	
-1.86712	-0.0259328	
-1.86688	-0.0281623	
-1.86663	-0.0286277	
-1.86639	-0.0266891	
-1.86614	-0.0269177	
-1.8659	-0.027844	
-1.86565	-0.0272714	
-1.86541	-0.0277022	
-1.86516	-0.0280229	
-1.86492	-0.0283866	
-1.86467	-0.0273095	
-1.86443	-0.0239638	
-1.86418	-0.0217419	
-1.86394	-0.0216394	
-1.86369	-0.0229517	
-1.86345	-0.0249049	
-1.86321	-0.0255604	
-1.86296	-0.0243464	
-1.86272	-0.0241777	
-1.86247	-0.0235826	
-1.86223	-0.0246064	
-1.86198	-0.0288776	
-1.86174	-0.0287247	
-1.86149	-0.0281292	
-1.86125	-0.0296449	
-1.861	-0.0265607	
-1.86076	-0.0250262	
-1.86051	-0.0284557	
-1.86027	-0.0300439	
-1.86002	-0.0293335	
-1.85978	-0.0280425	
-1.85953	-0.028591	
-1.85929	-0.0296238	
-1.85905	-0.0263202	
-1.8588	-0.0242105	
-1.85856	-0.0282704	
-1.85831	-0.0322731	
-1.85807	-0.0304441	
-1.85782	-0.0280151	
-1.85758	-0.0260589	
-1.85733	-0.0240336	
-1.85709	-0.0269608	
-1.85684	-0.0280973	
-1.8566	-0.0261726	
-1.85635	-0.0263783	
-1.85611	-0.0272572	
-1.85586	-0.0271982	
-1.85562	-0.0260317	
-1.85537	-0.0262356	
-1.85513	-0.0282334	
-1.85489	-0.0298088	
-1.85464	-0.0278333	
-1.8544	-0.0263968	
-1.85415	-0.0269911	
-1.85391	-0.0261407	
-1.85366	-0.0251212	
-1.85342	-0.0244488	
-1.85317	-0.0272774	
-1.85293	-0.029087	
-1.85268	-0.0279732	
-1.85244	-0.0267642	
-1.85219	-0.0230423	
-1.85195	-0.0218202	
-1.8517	-0.0247871	
-1.85146	-0.0279538	
-1.85121	-0.0291899	
-1.85097	-0.0284851	
-1.85073	-0.0260831	
-1.85048	-0.026825	
-1.85024	-0.0306675	
-1.84999	-0.030336	
-1.84975	-0.0307387	
